order_id,customer_id,product_id,order_date,quantity,unit_price,gross_amount,status,source_updated_at
52884,119,103,2026-08-09,1,1254.06,1254.06,paid,2026-08-09T15:11:00
52885,326,101,2026-08-09,2,1066.51,2133.02,refunded,2026-08-09T22:12:00
52886,295,104,2026-08-09,2,1020.61,2041.22,paid,2026-08-09T21:21:00
52887,396,102,2026-08-09,1,726.28,726.28,paid,2026-08-09T13:22:00
52888,168,103,2026-08-09,1,1437.65,1437.65,paid,2026-08-09T11:32:00
52889,366,105,2026-08-09,5,613.24,3066.2,paid,2026-08-09T15:19:00
52890,82,103,2026-08-09,2,1268.44,2536.88,paid,2026-08-09T08:21:00
52891,350,102,2026-08-09,1,726.2,726.2,paid,2026-08-09T14:07:00
52892,231,105,2026-08-09,1,529.58,529.58,paid,2026-08-09T14:07:00
52893,247,103,2026-08-09,1,1394.47,1394.47,paid,2026-08-09T20:32:00
52894,288,104,2026-08-09,1,1039.72,1039.72,paid,2026-08-09T11:41:00
52895,234,103,2026-08-09,3,1221.88,3665.64,paid,2026-08-09T22:58:00
52896,272,104,2026-08-09,2,990.54,1981.08,paid,2026-08-09T10:17:00
52897,167,103,2026-08-09,1,1369.69,1369.69,paid,2026-08-09T19:01:00
52898,160,102,2026-08-09,2,825.33,1650.66,paid,2026-08-09T22:43:00
52899,383,102,2026-08-09,1,815.78,815.78,paid,2026-08-09T13:25:00
52900,180,102,2026-08-09,1,728.22,728.22,paid,2026-08-09T22:03:00
52901,295,103,2026-08-10,5,1209.06,6045.3,paid,2026-08-10T22:28:00
52902,76,105,2026-08-10,1,532.27,532.27,paid,2026-08-10T22:34:00
52903,64,104,2026-08-10,1,1133.33,1133.33,paid,2026-08-10T22:16:00
52904,184,103,2026-08-10,1,1245.06,1245.06,paid,2026-08-10T08:34:00
52905,162,103,2026-08-10,2,1284.63,2569.26,paid,2026-08-10T12:05:00
52906,75,103,2026-08-10,4,1334.02,5336.08,paid,2026-08-10T19:28:00
52907,337,101,2026-08-10,2,1078.74,2157.48,paid,2026-08-10T14:54:00
52908,181,102,2026-08-10,3,709.28,2127.84,paid,2026-08-10T17:32:00
52909,284,104,2026-08-10,2,990.34,1980.68,paid,2026-08-10T14:11:00
52910,120,105,2026-08-10,1,532.86,532.86,paid,2026-08-10T19:31:00
52911,384,104,2026-08-10,1,906.27,906.27,paid,2026-08-10T14:44:00
52912,113,105,2026-08-10,2,500.32,1000.64,paid,2026-08-10T18:37:00
52913,146,105,2026-08-10,1,577.06,577.06,paid,2026-08-10T09:07:00
52914,14,101,2026-08-10,3,1005.04,3015.12,paid,2026-08-10T09:56:00
52915,186,103,2026-08-10,1,1219.52,1219.52,paid,2026-08-10T08:40:00
52916,333,101,2026-08-10,1,1087.16,1087.16,paid,2026-08-10T09:19:00
52917,381,104,2026-08-10,1,978.49,978.49,paid,2026-08-10T14:14:00
52918,221,104,2026-08-10,4,1138.94,4555.76,paid,2026-08-10T08:45:00
52919,327,104,2026-08-10,1,1023.54,1023.54,paid,2026-08-10T22:58:00
52920,219,104,2026-08-10,1,1024.19,1024.19,paid,2026-08-10T12:53:00
52921,97,105,2026-08-10,1,553.12,553.12,paid,2026-08-10T16:03:00
52922,360,104,2026-08-10,2,984.79,1969.58,paid,2026-08-10T19:02:00
52923,206,104,2026-08-10,1,1106.01,1106.01,paid,2026-08-10T17:34:00
52924,180,103,2026-08-10,2,1401.02,2802.04,paid,2026-08-10T11:53:00
52925,305,101,2026-08-10,1,1018.11,1018.11,paid,2026-08-10T09:02:00
52926,177,103,2026-08-10,1,1386.39,1386.39,paid,2026-08-10T13:22:00
52927,252,103,2026-08-10,4,1400.46,5601.84,paid,2026-08-10T14:35:00
52928,338,104,2026-08-10,1,1085.85,1085.85,refunded,2026-08-10T14:06:00
52929,316,103,2026-08-10,4,1351.89,5407.56,paid,2026-08-10T19:39:00
52930,291,104,2026-08-10,1,1055.76,1055.76,paid,2026-08-10T21:42:00
52931,272,102,2026-08-10,1,896.89,896.89,paid,2026-08-10T11:08:00
52932,83,105,2026-08-10,2,604.93,1209.86,paid,2026-08-10T19:41:00
52933,232,104,2026-08-10,3,985.29,2955.87,paid,2026-08-10T21:11:00
52934,308,103,2026-08-10,1,1362.54,1362.54,refunded,2026-08-10T18:37:00
52935,54,105,2026-08-10,1,509.21,509.21,paid,2026-08-10T20:30:00
52936,190,102,2026-08-10,1,824.8,824.8,paid,2026-08-10T20:48:00
52937,20,103,2026-08-10,1,1307.25,1307.25,paid,2026-08-10T18:26:00
52938,374,103,2026-08-10,4,1431.18,5724.72,paid,2026-08-10T08:55:00
52939,192,102,2026-08-10,2,722.47,1444.94,paid,2026-08-10T10:00:00
52940,146,105,2026-08-11,1,505.41,505.41,paid,2026-08-11T09:18:00
52941,337,103,2026-08-11,4,1353.39,5413.56,paid,2026-08-11T12:01:00
52942,128,101,2026-08-11,1,1261.62,1261.62,paid,2026-08-11T14:36:00
52943,275,104,2026-08-11,1,1147.15,1147.15,paid,2026-08-11T11:42:00
52944,214,104,2026-08-11,1,1032.51,1032.51,paid,2026-08-11T09:49:00
52945,172,101,2026-08-11,2,1181.37,2362.74,paid,2026-08-11T11:50:00
52946,232,105,2026-08-11,1,531.96,531.96,paid,2026-08-11T19:54:00
52947,269,105,2026-08-11,1,587.82,587.82,refunded,2026-08-11T16:47:00
52948,26,103,2026-08-11,2,1439.52,2879.04,paid,2026-08-11T15:39:00
52949,332,103,2026-08-11,1,1315.61,1315.61,paid,2026-08-11T17:44:00
52950,266,103,2026-08-11,4,1279.92,5119.68,paid,2026-08-11T13:28:00
52951,326,101,2026-08-11,1,1232.24,1232.24,paid,2026-08-11T11:22:00
52952,357,103,2026-08-11,2,1435.55,2871.1,paid,2026-08-11T13:14:00
52953,6,105,2026-08-11,2,595.87,1191.74,paid,2026-08-11T10:20:00
52954,19,101,2026-08-11,1,1198.78,1198.78,refunded,2026-08-11T08:01:00
52955,41,101,2026-08-11,1,1060.97,1060.97,paid,2026-08-11T09:30:00
52956,290,104,2026-08-11,1,1029.85,1029.85,paid,2026-08-11T14:34:00
52957,159,102,2026-08-11,3,825.28,2475.84,paid,2026-08-11T11:30:00
52958,245,103,2026-08-11,1,1260.94,1260.94,paid,2026-08-11T18:56:00
52959,136,105,2026-08-11,1,512.45,512.45,paid,2026-08-11T08:19:00
52960,33,104,2026-08-11,2,1083.59,2167.18,refunded,2026-08-11T22:41:00
52961,224,103,2026-08-11,3,1452.59,4357.77,paid,2026-08-11T11:28:00
52962,157,102,2026-08-11,2,773.96,1547.92,paid,2026-08-11T18:55:00
52963,151,104,2026-08-11,1,1019.4,1019.4,paid,2026-08-11T09:58:00
52964,231,103,2026-08-11,1,1426.64,1426.64,paid,2026-08-11T13:54:00
52965,253,103,2026-08-11,2,1215.44,2430.88,paid,2026-08-11T19:28:00
52966,337,102,2026-08-11,4,894.02,3576.08,paid,2026-08-11T19:32:00
52967,325,103,2026-08-11,1,1330.67,1330.67,paid,2026-08-11T18:22:00
52968,186,102,2026-08-11,1,818.03,818.03,paid,2026-08-11T12:08:00
52969,45,105,2026-08-11,1,622.57,622.57,paid,2026-08-11T11:14:00
52970,33,105,2026-08-11,2,498.01,996.02,refunded,2026-08-11T20:02:00
52971,167,102,2026-08-12,1,861.04,861.04,paid,2026-08-12T15:45:00
52972,211,102,2026-08-12,1,746.68,746.68,paid,2026-08-12T09:23:00
52973,174,104,2026-08-12,4,1060.08,4240.32,paid,2026-08-12T11:44:00
52974,324,101,2026-08-12,1,1126.9,1126.9,paid,2026-08-12T12:57:00
52975,398,103,2026-08-12,2,1523.57,3047.14,paid,2026-08-12T20:03:00
52976,4,103,2026-08-12,2,1207.8,2415.6,paid,2026-08-12T20:40:00
52977,16,105,2026-08-12,1,497.32,497.32,paid,2026-08-12T20:40:00
52978,233,103,2026-08-12,1,1279.9,1279.9,paid,2026-08-12T18:15:00
52979,199,105,2026-08-12,1,573.33,573.33,paid,2026-08-12T15:49:00
52980,137,103,2026-08-12,2,1303.62,2607.24,paid,2026-08-12T08:40:00
52981,21,103,2026-08-12,1,1225.17,1225.17,paid,2026-08-12T13:27:00
52982,368,102,2026-08-12,1,755.0,755.0,paid,2026-08-12T11:52:00
52983,52,103,2026-08-12,1,1467.44,1467.44,refunded,2026-08-12T14:14:00
52984,316,103,2026-08-12,1,1320.03,1320.03,paid,2026-08-12T13:10:00
52985,262,102,2026-08-12,3,810.76,2432.28,paid,2026-08-12T12:51:00
52986,246,103,2026-08-12,1,1531.23,1531.23,paid,2026-08-12T11:58:00
52987,365,103,2026-08-12,3,1206.29,3618.87,paid,2026-08-12T10:39:00
52988,179,105,2026-08-12,2,537.3,1074.6,refunded,2026-08-12T21:50:00
52989,255,101,2026-08-12,3,1193.88,3581.64,paid,2026-08-12T14:11:00
52990,87,103,2026-08-12,5,1481.4,7407.0,paid,2026-08-12T19:57:00
52991,20,105,2026-08-12,1,582.84,582.84,paid,2026-08-12T11:33:00
52992,309,105,2026-08-13,2,589.1,1178.2,paid,2026-08-13T22:09:00
52993,391,104,2026-08-13,1,948.74,948.74,paid,2026-08-13T22:46:00
52994,100,104,2026-08-13,1,1155.73,1155.73,paid,2026-08-13T22:25:00
52995,218,103,2026-08-13,2,1232.59,2465.18,paid,2026-08-13T11:41:00
52996,397,105,2026-08-13,1,532.26,532.26,paid,2026-08-13T19:00:00
52997,186,101,2026-08-13,1,1018.32,1018.32,paid,2026-08-13T11:49:00
52998,241,103,2026-08-13,1,1383.83,1383.83,refunded,2026-08-13T11:30:00
52999,341,101,2026-08-13,2,1157.27,2314.54,paid,2026-08-13T14:37:00
53000,46,105,2026-08-13,3,527.33,1581.99,paid,2026-08-13T18:24:00
53001,133,101,2026-08-13,1,1109.62,1109.62,paid,2026-08-13T12:55:00
53002,114,101,2026-08-13,1,1014.12,1014.12,paid,2026-08-13T19:35:00
53003,336,101,2026-08-13,1,1012.11,1012.11,paid,2026-08-13T11:53:00
53004,282,105,2026-08-13,2,508.32,1016.64,paid,2026-08-13T22:12:00
53005,398,105,2026-08-13,1,545.08,545.08,paid,2026-08-13T14:28:00
53006,134,104,2026-08-13,2,928.54,1857.08,paid,2026-08-13T21:59:00
53007,310,102,2026-08-13,1,899.61,899.61,paid,2026-08-13T15:44:00
53008,273,103,2026-08-13,2,1266.06,2532.12,paid,2026-08-13T22:54:00
53009,59,103,2026-08-13,1,1270.9,1270.9,paid,2026-08-13T19:03:00
53010,214,103,2026-08-13,2,1255.96,2511.92,paid,2026-08-13T21:55:00
53011,21,104,2026-08-13,1,924.83,924.83,paid,2026-08-13T13:53:00
53012,281,104,2026-08-13,2,977.9,1955.8,paid,2026-08-13T11:43:00
53013,205,101,2026-08-13,1,1227.67,1227.67,paid,2026-08-13T20:48:00
53014,60,104,2026-08-13,1,1029.73,1029.73,paid,2026-08-13T17:33:00
53015,211,101,2026-08-13,2,1140.01,2280.02,paid,2026-08-13T16:10:00
53016,389,103,2026-08-13,3,1302.02,3906.06,paid,2026-08-13T13:57:00
53017,84,104,2026-08-13,1,953.31,953.31,paid,2026-08-13T18:14:00
53018,227,103,2026-08-13,3,1443.11,4329.33,paid,2026-08-13T20:03:00
53019,100,103,2026-08-13,2,1428.32,2856.64,paid,2026-08-13T13:20:00
53020,230,103,2026-08-14,1,1372.42,1372.42,paid,2026-08-14T16:03:00
53021,171,102,2026-08-14,2,818.13,1636.26,paid,2026-08-14T16:52:00
53022,104,105,2026-08-14,1,569.04,569.04,paid,2026-08-14T18:35:00
53023,372,103,2026-08-14,2,1299.73,2599.46,paid,2026-08-14T20:18:00
53024,381,102,2026-08-14,1,748.18,748.18,paid,2026-08-14T08:28:00
53025,140,101,2026-08-14,1,1096.01,1096.01,paid,2026-08-14T18:49:00
53026,267,104,2026-08-14,1,1134.68,1134.68,paid,2026-08-14T17:40:00
53027,294,105,2026-08-14,1,629.26,629.26,paid,2026-08-14T12:14:00
53028,241,102,2026-08-14,1,887.16,887.16,paid,2026-08-14T20:42:00
53029,84,104,2026-08-14,1,1064.48,1064.48,paid,2026-08-14T21:20:00
53030,85,101,2026-08-14,1,1186.04,1186.04,paid,2026-08-14T09:40:00
53031,31,105,2026-08-14,1,570.64,570.64,paid,2026-08-14T19:03:00
53032,387,101,2026-08-14,1,1056.83,1056.83,refunded,2026-08-14T22:53:00
53033,229,104,2026-08-14,1,1113.21,1113.21,paid,2026-08-14T14:23:00
53034,80,104,2026-08-14,1,1135.17,1135.17,paid,2026-08-14T18:33:00
53035,149,101,2026-08-14,2,1116.13,2232.26,paid,2026-08-14T18:05:00
53036,94,101,2026-08-14,2,1195.69,2391.38,paid,2026-08-14T21:49:00
53037,354,105,2026-08-14,2,549.2,1098.4,paid,2026-08-14T11:21:00
53038,90,103,2026-08-14,5,1448.7,7243.5,paid,2026-08-14T20:50:00
53039,167,101,2026-08-15,1,1127.33,1127.33,paid,2026-08-15T21:23:00
53040,239,104,2026-08-15,1,1120.16,1120.16,paid,2026-08-15T11:57:00
53041,73,102,2026-08-15,1,869.25,869.25,paid,2026-08-15T17:24:00
53042,372,105,2026-08-15,1,569.19,569.19,paid,2026-08-15T08:06:00
53043,14,103,2026-08-15,4,1335.68,5342.72,paid,2026-08-15T22:56:00
53044,84,101,2026-08-15,2,1108.89,2217.78,refunded,2026-08-15T18:38:00
53045,365,104,2026-08-15,2,949.33,1898.66,paid,2026-08-15T08:43:00
53046,259,104,2026-08-15,2,974.52,1949.04,paid,2026-08-15T19:06:00
53047,69,103,2026-08-15,1,1480.71,1480.71,paid,2026-08-15T16:41:00
53048,222,102,2026-08-15,1,699.26,699.26,paid,2026-08-15T13:01:00
53049,320,104,2026-08-15,1,1009.83,1009.83,paid,2026-08-15T13:28:00
53050,291,102,2026-08-15,1,889.05,889.05,paid,2026-08-15T13:02:00
53051,170,105,2026-08-15,1,547.75,547.75,paid,2026-08-15T18:09:00
53052,369,105,2026-08-15,1,521.54,521.54,paid,2026-08-15T13:34:00
53053,382,103,2026-08-15,2,1461.66,2923.32,paid,2026-08-15T20:27:00
53054,209,104,2026-08-15,2,1031.61,2063.22,paid,2026-08-15T09:39:00
53055,157,105,2026-08-15,1,552.15,552.15,paid,2026-08-15T11:19:00
53056,277,103,2026-08-15,2,1333.53,2667.06,paid,2026-08-15T19:42:00
53057,1,102,2026-08-15,3,882.97,2648.91,paid,2026-08-15T11:52:00
53058,393,104,2026-08-15,1,941.96,941.96,paid,2026-08-15T15:17:00
53059,185,102,2026-08-15,2,873.49,1746.98,paid,2026-08-15T18:55:00
53060,286,105,2026-08-15,1,599.07,599.07,paid,2026-08-15T11:54:00
53061,310,104,2026-08-15,3,939.43,2818.29,paid,2026-08-15T14:06:00
53062,29,105,2026-08-15,3,532.6,1597.8,paid,2026-08-15T16:10:00
53063,257,101,2026-08-15,2,1259.05,2518.1,paid,2026-08-15T14:44:00
53064,84,102,2026-08-15,1,773.06,773.06,paid,2026-08-15T19:42:00
53065,4,102,2026-08-15,1,843.86,843.86,paid,2026-08-15T20:56:00
53066,351,102,2026-08-15,2,717.08,1434.16,paid,2026-08-15T09:30:00
53067,270,104,2026-08-15,2,1162.95,2325.9,paid,2026-08-15T13:51:00
53068,164,105,2026-08-15,1,581.94,581.94,paid,2026-08-15T15:11:00
53069,327,102,2026-08-15,1,759.46,759.46,paid,2026-08-15T20:41:00
53070,396,105,2026-08-15,1,518.49,518.49,paid,2026-08-15T12:04:00
53071,151,104,2026-08-15,2,1109.04,2218.08,paid,2026-08-15T19:23:00
53072,101,105,2026-08-15,1,493.42,493.42,paid,2026-08-15T08:26:00
53073,237,104,2026-08-15,3,1029.59,3088.77,paid,2026-08-15T10:25:00
53074,26,105,2026-08-15,1,623.98,623.98,paid,2026-08-15T19:45:00
53075,43,102,2026-08-15,1,768.26,768.26,paid,2026-08-15T10:06:00
53076,398,104,2026-08-15,1,981.59,981.59,paid,2026-08-15T19:05:00
53077,364,103,2026-08-15,2,1189.75,2379.5,paid,2026-08-15T09:45:00
53078,396,103,2026-08-15,1,1228.13,1228.13,paid,2026-08-15T17:29:00
53079,373,104,2026-08-16,1,906.78,906.78,paid,2026-08-16T09:04:00
53080,8,104,2026-08-16,1,1122.36,1122.36,paid,2026-08-16T21:58:00
53081,394,102,2026-08-16,1,709.82,709.82,paid,2026-08-16T14:14:00
53082,123,104,2026-08-16,2,1157.01,2314.02,paid,2026-08-16T14:33:00
53083,318,105,2026-08-16,3,608.42,1825.26,paid,2026-08-16T09:51:00
53084,120,101,2026-08-16,1,1194.67,1194.67,paid,2026-08-16T16:13:00
53085,300,105,2026-08-16,1,635.24,635.24,paid,2026-08-16T12:31:00
53086,309,103,2026-08-16,2,1341.93,2683.86,paid,2026-08-16T19:56:00
53087,292,104,2026-08-16,3,1081.56,3244.68,paid,2026-08-16T15:36:00
53088,381,102,2026-08-16,1,765.6,765.6,paid,2026-08-16T12:57:00
53089,341,104,2026-08-16,1,1054.47,1054.47,paid,2026-08-16T20:21:00
53090,375,104,2026-08-16,3,969.04,2907.12,paid,2026-08-16T10:45:00
53091,90,105,2026-08-16,5,562.78,2813.9,paid,2026-08-16T21:43:00
53092,76,103,2026-08-16,1,1461.46,1461.46,paid,2026-08-16T15:49:00
53093,243,105,2026-08-16,4,515.43,2061.72,paid,2026-08-16T16:50:00
53094,313,101,2026-08-16,2,1212.22,2424.44,paid,2026-08-16T11:02:00
53095,229,105,2026-08-16,2,606.64,1213.28,paid,2026-08-16T09:32:00
53096,8,104,2026-08-16,1,1142.36,1142.36,paid,2026-08-16T16:28:00
53097,133,104,2026-08-16,2,1112.45,2224.9,paid,2026-08-16T08:36:00
53098,170,101,2026-08-16,3,1047.75,3143.25,paid,2026-08-16T22:57:00
53099,162,104,2026-08-16,2,1139.85,2279.7,paid,2026-08-16T21:35:00
53100,135,104,2026-08-16,2,1152.74,2305.48,paid,2026-08-16T19:11:00
53101,136,102,2026-08-16,2,745.6,1491.2,paid,2026-08-16T12:53:00
53102,186,102,2026-08-16,1,805.51,805.51,paid,2026-08-16T14:49:00
53103,269,101,2026-08-16,1,1005.72,1005.72,refunded,2026-08-16T20:13:00
53104,96,105,2026-08-16,2,608.14,1216.28,paid,2026-08-16T20:28:00
53105,50,101,2026-08-16,1,1101.15,1101.15,paid,2026-08-16T13:53:00
53106,210,104,2026-08-16,1,1003.34,1003.34,paid,2026-08-16T13:50:00
53107,71,104,2026-08-16,1,1008.62,1008.62,paid,2026-08-16T10:10:00
53108,277,102,2026-08-16,3,717.45,2152.35,paid,2026-08-16T08:49:00
53109,279,105,2026-08-16,3,553.3,1659.9,refunded,2026-08-16T15:23:00
53110,275,105,2026-08-16,1,635.93,635.93,paid,2026-08-16T21:31:00
53111,53,102,2026-08-16,2,757.67,1515.34,paid,2026-08-16T13:44:00
53112,82,101,2026-08-16,5,1006.2,5031.0,paid,2026-08-16T20:18:00
53113,133,102,2026-08-16,1,758.19,758.19,paid,2026-08-16T21:21:00
53114,235,102,2026-08-16,1,712.61,712.61,paid,2026-08-16T09:12:00
53115,37,104,2026-08-16,2,1072.25,2144.5,paid,2026-08-16T16:15:00
53116,293,105,2026-08-17,1,634.14,634.14,paid,2026-08-17T09:46:00
53117,28,101,2026-08-17,1,1099.59,1099.59,paid,2026-08-17T18:11:00
53118,139,105,2026-08-17,1,504.52,504.52,paid,2026-08-17T19:27:00
53119,288,101,2026-08-17,1,1126.69,1126.69,paid,2026-08-17T15:15:00
53120,313,105,2026-08-17,1,616.8,616.8,paid,2026-08-17T22:34:00
53121,175,103,2026-08-17,3,1189.18,3567.54,paid,2026-08-17T16:49:00
53122,303,102,2026-08-17,1,894.46,894.46,paid,2026-08-17T20:32:00
53123,213,105,2026-08-17,1,498.75,498.75,paid,2026-08-17T21:50:00
53124,299,104,2026-08-17,4,1105.24,4420.96,paid,2026-08-17T17:13:00
53125,348,105,2026-08-17,3,563.21,1689.63,paid,2026-08-17T18:47:00
53126,338,101,2026-08-17,2,1025.57,2051.14,paid,2026-08-17T20:35:00
53127,240,103,2026-08-17,1,1257.03,1257.03,paid,2026-08-17T21:20:00
53128,51,105,2026-08-17,1,501.55,501.55,paid,2026-08-17T22:46:00
53129,263,102,2026-08-17,1,802.94,802.94,paid,2026-08-17T09:46:00
53130,144,104,2026-08-17,3,1142.18,3426.54,paid,2026-08-17T08:13:00
53131,154,103,2026-08-17,3,1335.35,4006.05,paid,2026-08-17T20:03:00
53132,212,101,2026-08-17,1,1020.56,1020.56,paid,2026-08-17T22:11:00
53133,350,102,2026-08-17,2,829.84,1659.68,paid,2026-08-17T18:18:00
53134,15,105,2026-08-18,5,585.25,2926.25,paid,2026-08-18T22:05:00
53135,208,104,2026-08-18,1,1073.86,1073.86,paid,2026-08-18T14:03:00
53136,29,103,2026-08-18,4,1247.0,4988.0,paid,2026-08-18T10:23:00
53137,244,103,2026-08-18,1,1190.95,1190.95,paid,2026-08-18T15:35:00
53138,173,101,2026-08-18,1,1251.49,1251.49,refunded,2026-08-18T13:08:00
53139,247,103,2026-08-18,1,1449.29,1449.29,paid,2026-08-18T17:08:00
53140,124,103,2026-08-18,3,1309.54,3928.62,paid,2026-08-18T11:53:00
53141,72,104,2026-08-18,1,905.87,905.87,paid,2026-08-18T11:06:00
53142,53,105,2026-08-18,1,506.57,506.57,paid,2026-08-18T14:06:00
53143,373,103,2026-08-18,1,1440.29,1440.29,paid,2026-08-18T14:45:00
53144,317,103,2026-08-18,5,1199.22,5996.1,paid,2026-08-18T09:16:00
53145,133,105,2026-08-18,1,513.01,513.01,paid,2026-08-18T18:46:00
53146,299,104,2026-08-18,3,1091.92,3275.76,paid,2026-08-18T20:35:00
53147,264,103,2026-08-18,1,1488.47,1488.47,paid,2026-08-18T17:19:00
53148,398,105,2026-08-18,2,584.42,1168.84,paid,2026-08-18T20:04:00
53149,154,105,2026-08-18,1,621.45,621.45,paid,2026-08-18T16:17:00
53150,175,101,2026-08-18,1,1026.2,1026.2,paid,2026-08-18T20:44:00
53151,223,102,2026-08-18,1,890.29,890.29,refunded,2026-08-18T18:42:00
53152,348,102,2026-08-18,1,792.02,792.02,paid,2026-08-18T18:24:00
53153,118,101,2026-08-18,2,984.52,1969.04,paid,2026-08-18T22:19:00
53154,34,104,2026-08-18,3,1164.8,3494.4,paid,2026-08-18T20:25:00
53155,386,104,2026-08-18,4,936.67,3746.68,paid,2026-08-18T22:12:00
53156,209,105,2026-08-18,1,600.72,600.72,paid,2026-08-18T20:23:00
53157,29,102,2026-08-18,3,719.86,2159.58,paid,2026-08-18T19:24:00
53158,266,105,2026-08-18,1,557.35,557.35,paid,2026-08-18T15:56:00
53159,277,102,2026-08-18,1,884.5,884.5,paid,2026-08-18T10:20:00
53160,239,103,2026-08-18,1,1422.0,1422.0,paid,2026-08-18T08:49:00
53161,175,105,2026-08-18,2,518.25,1036.5,paid,2026-08-18T09:53:00
53162,199,101,2026-08-18,1,1113.51,1113.51,paid,2026-08-18T20:13:00
53163,141,105,2026-08-19,3,527.34,1582.02,refunded,2026-08-19T15:48:00
53164,126,103,2026-08-19,2,1239.1,2478.2,paid,2026-08-19T08:22:00
53165,184,101,2026-08-19,3,1240.55,3721.65,paid,2026-08-19T10:53:00
53166,240,104,2026-08-19,1,1097.67,1097.67,paid,2026-08-19T19:27:00
53167,107,103,2026-08-19,1,1255.2,1255.2,paid,2026-08-19T20:36:00
53168,396,105,2026-08-19,1,600.42,600.42,paid,2026-08-19T18:51:00
53169,75,102,2026-08-19,1,819.83,819.83,paid,2026-08-19T17:53:00
53170,293,102,2026-08-19,5,881.29,4406.45,paid,2026-08-19T08:52:00
53171,136,102,2026-08-19,3,837.62,2512.86,paid,2026-08-19T15:06:00
53172,188,103,2026-08-19,1,1409.92,1409.92,paid,2026-08-19T15:46:00
53173,228,101,2026-08-19,1,1264.91,1264.91,paid,2026-08-19T21:10:00
53174,244,101,2026-08-19,1,1126.84,1126.84,paid,2026-08-19T12:29:00
53175,249,104,2026-08-19,1,992.85,992.85,paid,2026-08-19T15:57:00
53176,51,104,2026-08-19,4,917.27,3669.08,paid,2026-08-19T17:43:00
53177,336,102,2026-08-19,2,898.9,1797.8,refunded,2026-08-19T10:47:00
53178,126,101,2026-08-19,1,1159.5,1159.5,paid,2026-08-19T16:45:00
53179,24,103,2026-08-19,1,1310.06,1310.06,paid,2026-08-19T16:22:00
53180,60,104,2026-08-19,1,1074.78,1074.78,paid,2026-08-19T19:27:00
53181,172,105,2026-08-19,3,511.77,1535.31,paid,2026-08-19T09:00:00
53182,156,104,2026-08-19,1,1083.73,1083.73,paid,2026-08-19T13:36:00
53183,126,105,2026-08-19,1,613.43,613.43,paid,2026-08-19T11:30:00
53184,347,104,2026-08-19,1,1142.84,1142.84,paid,2026-08-19T14:56:00
53185,326,104,2026-08-19,1,1053.42,1053.42,paid,2026-08-19T16:53:00
53186,391,105,2026-08-19,3,517.27,1551.81,paid,2026-08-19T12:24:00
53187,353,105,2026-08-19,2,592.75,1185.5,paid,2026-08-19T12:46:00
53188,228,104,2026-08-19,3,1068.49,3205.47,paid,2026-08-19T10:33:00
53189,114,103,2026-08-19,1,1280.21,1280.21,paid,2026-08-19T17:19:00
53190,190,104,2026-08-20,2,971.45,1942.9,paid,2026-08-20T10:26:00
53191,56,101,2026-08-20,2,1228.32,2456.64,paid,2026-08-20T16:32:00
53192,178,102,2026-08-20,3,737.98,2213.94,refunded,2026-08-20T11:05:00
53193,288,102,2026-08-20,1,796.54,796.54,paid,2026-08-20T14:48:00
53194,213,103,2026-08-20,1,1390.41,1390.41,paid,2026-08-20T08:28:00
53195,135,103,2026-08-20,3,1512.44,4537.32,paid,2026-08-20T22:48:00
53196,324,101,2026-08-20,1,1146.24,1146.24,paid,2026-08-20T17:38:00
53197,291,103,2026-08-20,1,1393.07,1393.07,paid,2026-08-20T15:19:00
53198,212,104,2026-08-20,2,988.09,1976.18,paid,2026-08-20T16:38:00
53199,81,104,2026-08-20,1,986.55,986.55,paid,2026-08-20T15:19:00
53200,30,102,2026-08-20,1,899.33,899.33,paid,2026-08-20T13:59:00
53201,52,101,2026-08-20,3,1074.71,3224.13,paid,2026-08-20T09:52:00
53202,266,104,2026-08-20,2,909.06,1818.12,paid,2026-08-20T10:46:00
53203,100,102,2026-08-20,1,808.62,808.62,paid,2026-08-20T16:41:00
53204,253,102,2026-08-20,1,886.27,886.27,paid,2026-08-20T19:11:00
53205,399,105,2026-08-20,1,612.63,612.63,paid,2026-08-20T15:29:00
53206,17,105,2026-08-20,3,550.59,1651.77,paid,2026-08-20T11:07:00
53207,48,103,2026-08-20,2,1448.05,2896.1,paid,2026-08-20T19:29:00
53208,381,101,2026-08-20,1,1008.07,1008.07,paid,2026-08-20T22:11:00
53209,219,104,2026-08-20,4,1023.23,4092.92,paid,2026-08-20T09:46:00
53210,325,103,2026-08-20,2,1270.93,2541.86,refunded,2026-08-20T15:13:00
53211,2,105,2026-08-20,1,586.31,586.31,paid,2026-08-20T16:37:00
53212,19,105,2026-08-20,4,604.54,2418.16,paid,2026-08-20T16:10:00
53213,227,103,2026-08-20,1,1355.52,1355.52,paid,2026-08-20T18:08:00
53214,173,101,2026-08-20,3,1175.78,3527.34,paid,2026-08-20T09:07:00
53215,303,105,2026-08-20,2,526.9,1053.8,paid,2026-08-20T16:26:00
53216,48,103,2026-08-20,2,1287.35,2574.7,paid,2026-08-20T21:43:00
53217,184,104,2026-08-20,2,973.85,1947.7,paid,2026-08-20T19:15:00
53218,256,105,2026-08-20,3,628.88,1886.64,paid,2026-08-20T20:57:00
53219,153,103,2026-08-20,3,1464.86,4394.58,refunded,2026-08-20T19:36:00
53220,308,105,2026-08-20,1,621.25,621.25,paid,2026-08-20T21:28:00
